> [{cost: 123, cost_one: 3, cost_two: 3}]
> [{cost: 128, cost_one: 2, cost_two: 6}]
> [{cost: 130, cost_one: 1, cost_two: 3}]
> [{cost: 132, cost_one: 1, cost_two: 3}]
> [{cost: 129, cost_one: 4, cost_two: 1}]
> [{cost: 126, cost_one: 6, cost_two: 3}]
> [{cost: 127, cost_one: 3, cost_two: 4}]
> [{cost: 126, cost_one: 3, cost_two: 2}]
> [{cost: 126, cost_one: 4, cost_two: 4}]
> [{cost: 125, cost_one: 3, cost_two: 2}]
> [{cost: 125, cost_one: 1, cost_two: 6}]
> [{cost: 124, cost_one: 4, cost_two: 3}]
> [{cost: 125, cost_one: 5, cost_two: 6}]
> [{cost: 125, cost_one: 4, cost_two: 4}]
> [{cost: 122, cost_one: 6, cost_two: 3}]
> [{cost: 122, cost_one: 4, cost_two: 4}]
> [{cost: 124, cost_one: 4, cost_two: 6}]
> [{cost: 124, cost_one: 4, cost_two: 4}]
> [{cost: 124, cost_one: 4, cost_two: 4}]
> [{cost: 125, cost_one: 2, cost_two: 3}]
> [{cost: 126, cost_one: 4, cost_two: 5}]
> [{cost: 127, cost_one: 3, cost_two: 4}]
> [{cost: 127, cost_one: 3, cost_two: 3}]
> [{cost: 128, cost_one: 2, cost_two: 3}]
> [{cost: 123, cost_one: 6, cost_two: 1}]
> [{cost: 124, cost_one: 3, cost_two: 4}]
> [{cost: 125, cost_one: 3, cost_two: 4}]
> [{cost: 127, cost_one: 4, cost_two: 6}]
> [{cost: 127, cost_one: 4, cost_two: 4}]
> [{cost: 125, cost_one: 5, cost_two: 3}]
> [{cost: 125, cost_one: 2, cost_two: 5}]
> [{cost: 127, cost_one: 3, cost_two: 5}]
> [{cost: 126, cost_one: 2, cost_two: 1}]
> [{cost: 126, cost_one: 2, cost_two: 2}]
> [{cost: 127, cost_one: 2, cost_two: 3}]
> [{cost: 129, cost_one: 2, cost_two: 4}]
> [{cost: 130, cost_one: 1, cost_two: 2}]
> [{cost: 130, cost_one: 4, cost_two: 4}]
> [{cost: 131, cost_one: 5, cost_two: 6}]
> [{cost: 130, cost_one: 4, cost_two: 3}]
> [{cost: 130, cost_one: 2, cost_two: 5}]
> [{cost: 128, cost_one: 3, cost_two: 1}]
> [{cost: 128, cost_one: 3, cost_two: 6}]
> [{cost: 126, cost_one: 4, cost_two: 2}]
> [{cost: 123, cost_one: 5, cost_two: 2}]
> [{cost: 125, cost_one: 3, cost_two: 5}]
> [{cost: 123, cost_one: 5, cost_two: 3}]
> [{cost: 120, cost_one: 6, cost_two: 3}]
> [{cost: 120, cost_one: 2, cost_two: 5}]
> [{cost: 118, cost_one: 4, cost_two: 2}]
> [{cost: 116, cost_one: 5, cost_two: 3}]
> [{cost: 116, cost_one: 3, cost_two: 3}]
> [{cost: 114, cost_one: 2, cost_two: 0}]
> [{cost: 113, cost_one: 3, cost_two: 2}]
> [{cost: 111, cost_one: 3, cost_two: 1}]
> [{cost: 112, cost_one: 3, cost_two: 4}]
> [{cost: 112, cost_one: 4, cost_two: 4}]
> [{cost: 110, cost_one: 5, cost_two: 3}]
> [{cost: 109, cost_one: 2, cost_two: 1}]
> [{cost: 108, cost_one: 2, cost_two: 1}]
> [{cost: 108, cost_one: 4, cost_two: 4}]
> [{cost: 109, cost_one: 2, cost_two: 3}]
> [{cost: 110, cost_one: 3, cost_two: 4}]
> [{cost: 110, cost_one: 4, cost_two: 4}]
> [{cost: 111, cost_one: 3, cost_two: 4}]
> [{cost: 111, cost_one: 2, cost_two: 2}]
> [{cost: 110, cost_one: 5, cost_two: 4}]
> [{cost: 110, cost_one: 4, cost_two: 4}]
> [{cost: 108, cost_one: 5, cost_two: 3}]
> [{cost: 110, cost_one: 3, cost_two: 5}]
> [{cost: 111, cost_one: 4, cost_two: 5}]
> [{cost: 111, cost_one: 4, cost_two: 4}]
> [{cost: 111, cost_one: 3, cost_two: 3}]
> [{cost: 112, cost_one: 4, cost_two: 5}]
> [{cost: 112, cost_one: 3, cost_two: 3}]
> [{cost: 113, cost_one: 1, cost_two: 2}]
> [{cost: 113, cost_one: 4, cost_two: 4}]
> [{cost: 110, cost_one: 5, cost_two: 2}]
> [{cost: 109, cost_one: 2, cost_two: 1}]
> [{cost: 110, cost_one: 2, cost_two: 3}]
> [{cost: 112, cost_one: 3, cost_two: 5}]
> [{cost: 112, cost_one: 2, cost_two: 2}]
> [{cost: 111, cost_one: 2, cost_two: 1}]
> [{cost: 110, cost_one: 4, cost_two: 3}]
> [{cost: 110, cost_one: 4, cost_two: 4}]
> [{cost: 110, cost_one: 2, cost_two: 5}]
> [{cost: 112, cost_one: 1, cost_two: 3}]
> [{cost: 111, cost_one: 4, cost_two: 3}]
> [{cost: 111, cost_one: 1, cost_two: 3}]
> [{cost: 111, cost_one: 2, cost_two: 2}]
> [{cost: 111, cost_one: 3, cost_two: 5}]
> [{cost: 111, cost_one: 2, cost_two: 4}]
> [{cost: 111, cost_one: 2, cost_two: 4}]
> [{cost: 107, cost_one: 5, cost_two: 1}]
> [{cost: 107, cost_one: 2, cost_two: 6}]
> [{cost: 106, cost_one: 3, cost_two: 2}]
> [{cost: 105, cost_one: 3, cost_two: 2}]
> [{cost: 105, cost_one: 4, cost_two: 4}]
> [{cost: 106, cost_one: 3, cost_two: 4}]
> [{cost: 106, cost_one: 2, cost_two: 2}]
> [{cost: 106, cost_one: 3, cost_two: 3}]
> [{cost: 106, cost_one: 2, cost_two: 2}]
> [{cost: 106, cost_one: 3, cost_two: 3}]
> [{cost: 107, cost_one: 4, cost_two: 5}]
> [{cost: 108, cost_one: 2, cost_two: 3}]
> [{cost: 108, cost_one: 3, cost_two: 3}]
> [{cost: 109, cost_one: 4, cost_two: 5}]
> [{cost: 109, cost_one: 3, cost_two: 3}]
> [{cost: 107, cost_one: 6, cost_two: 4}]
> [{cost: 107, cost_one: 4, cost_two: 4}]
> [{cost: 107, cost_one: 3, cost_two: 5}]
> [{cost: 107, cost_one: 0, cost_two: 2}]
> [{cost: 107, cost_one: 3, cost_two: 3}]
> [{cost: 107, cost_one: 2, cost_two: 4}]
> [{cost: 105, cost_one: 5, cost_two: 3}]
> [{cost: 104, cost_one: 5, cost_two: 4}]
> [{cost: 104, cost_one: 3, cost_two: 3}]
> [{cost: 104, cost_one: 2, cost_two: 2}]
> [{cost: 105, cost_one: 2, cost_two: 3}]
> [{cost: 105, cost_one: 2, cost_two: 5}]
> [{cost: 103, cost_one: 4, cost_two: 2}]
> [{cost: 103, cost_one: 3, cost_two: 3}]
> [{cost: 103, cost_one: 1, cost_two: 3}]
> [{cost: 101, cost_one: 5, cost_two: 3}]
> [{cost: 102, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 4}]
> [{cost: 102, cost_one: 3, cost_two: 2}]
> [{cost: 102, cost_one: 3, cost_two: 3}]
> [{cost: 100, cost_one: 5, cost_two: 3}]
> [{cost: 101, cost_one: 2, cost_two: 3}]
> [{cost: 101, cost_one: 3, cost_two: 3}]
> [{cost: 101, cost_one: 3, cost_two: 3}]
> [{cost: 102, cost_one: 2, cost_two: 3}]
> [{cost: 102, cost_one: 4, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 1, cost_two: 4}]
> [{cost: 103, cost_one: 2, cost_two: 4}]
> [{cost: 102, cost_one: 4, cost_two: 3}]
> [{cost: 103, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 5}]
> [{cost: 102, cost_one: 5, cost_two: 4}]
> [{cost: 102, cost_one: 3, cost_two: 5}]
> [{cost: 103, cost_one: 0, cost_two: 1}]
> [{cost: 104, cost_one: 3, cost_two: 4}]
> [{cost: 105, cost_one: 3, cost_two: 4}]
> [{cost: 106, cost_one: 3, cost_two: 4}]
> [{cost: 106, cost_one: 2, cost_two: 2}]
> [{cost: 105, cost_one: 2, cost_two: 1}]
> [{cost: 104, cost_one: 4, cost_two: 3}]
> [{cost: 105, cost_one: 1, cost_two: 2}]
> [{cost: 105, cost_one: 1, cost_two: 3}]
> [{cost: 105, cost_one: 2, cost_two: 2}]
> [{cost: 106, cost_one: 3, cost_two: 4}]
> [{cost: 107, cost_one: 2, cost_two: 3}]
> [{cost: 106, cost_one: 3, cost_two: 2}]
> [{cost: 105, cost_one: 4, cost_two: 3}]
> [{cost: 104, cost_one: 3, cost_two: 2}]
> [{cost: 104, cost_one: 4, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 2}]
> [{cost: 104, cost_one: 2, cost_two: 3}]
> [{cost: 104, cost_one: 4, cost_two: 4}]
> [{cost: 104, cost_one: 3, cost_two: 3}]
> [{cost: 105, cost_one: 2, cost_two: 3}]
> [{cost: 105, cost_one: 1, cost_two: 4}]
> [{cost: 106, cost_one: 2, cost_two: 3}]
> [{cost: 106, cost_one: 3, cost_two: 5}]
> [{cost: 106, cost_one: 2, cost_two: 2}]
> [{cost: 105, cost_one: 4, cost_two: 3}]
> [{cost: 105, cost_one: 1, cost_two: 5}]
> [{cost: 105, cost_one: 3, cost_two: 3}]
> [{cost: 105, cost_one: 4, cost_two: 4}]
> [{cost: 105, cost_one: 3, cost_two: 4}]
> [{cost: 105, cost_one: 1, cost_two: 2}]
> [{cost: 105, cost_one: 3, cost_two: 3}]
> [{cost: 105, cost_one: 3, cost_two: 5}]
> [{cost: 105, cost_one: 3, cost_two: 4}]
> [{cost: 105, cost_one: 4, cost_two: 4}]
> [{cost: 104, cost_one: 5, cost_two: 4}]
> [{cost: 104, cost_one: 3, cost_two: 4}]
> [{cost: 104, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 4, cost_two: 3}]
> [{cost: 103, cost_one: 2, cost_two: 3}]
> [{cost: 103, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 5}]
> [{cost: 103, cost_one: 2, cost_two: 3}]
> [{cost: 103, cost_one: 2, cost_two: 3}]
> [{cost: 103, cost_one: 3, cost_two: 3}]
> [{cost: 103, cost_one: 3, cost_two: 3}]
> [{cost: 103, cost_one: 2, cost_two: 5}]
> [{cost: 103, cost_one: 2, cost_two: 2}]
> [{cost: 103, cost_one: 2, cost_two: 5}]
> [{cost: 103, cost_one: 2, cost_two: 3}]
> [{cost: 103, cost_one: 1, cost_two: 4}]
> [{cost: 103, cost_one: 2, cost_two: 3}]
> [{cost: 103, cost_one: 1, cost_two: 2}]
> [{cost: 103, cost_one: 2, cost_two: 5}]
> [{cost: 103, cost_one: 2, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 4}]
> [{cost: 103, cost_one: 3, cost_two: 3}]
> [{cost: 103, cost_one: 3, cost_two: 5}]
> [{cost: 102, cost_one: 3, cost_two: 2}]
> [{cost: 102, cost_one: 1, cost_two: 4}]
> [{cost: 101, cost_one: 3, cost_two: 2}]
> [{cost: 101, cost_one: 2, cost_two: 2}]
> [{cost: 101, cost_one: 4, cost_two: 4}]
> [{cost: 101, cost_one: 2, cost_two: 4}]
> [{cost: 100, cost_one: 3, cost_two: 2}]
> [{cost: 100, cost_one: 2, cost_two: 3}]
> [{cost: 100, cost_one: 3, cost_two: 3}]
> [{cost: 100, cost_one: 2, cost_two: 2}]
> [{cost: 100, cost_one: 2, cost_two: 3}]
> [{cost: 100, cost_one: 3, cost_two: 4}]
> [{cost: 100, cost_one: 2, cost_two: 3}]
> [{cost: 100, cost_one: 3, cost_two: 4}]
> [{cost: 98, cost_one: 4, cost_two: 2}]
> [{cost: 98, cost_one: 2, cost_two: 5}]
> [{cost: 97, cost_one: 3, cost_two: 2}]
> [{cost: 97, cost_one: 4, cost_two: 6}]
> [{cost: 97, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 1}]
> [{cost: 96, cost_one: 5, cost_two: 5}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 96, cost_one: 4, cost_two: 6}]
> [{cost: 96, cost_one: 3, cost_two: 5}]
> [{cost: 96, cost_one: 1, cost_two: 2}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 4}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 96, cost_one: 5, cost_two: 5}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 3, cost_two: 6}]
> [{cost: 96, cost_one: 3, cost_two: 5}]
> [{cost: 96, cost_one: 2, cost_two: 2}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 1, cost_two: 2}]
> [{cost: 96, cost_one: 2, cost_two: 2}]
> [{cost: 96, cost_one: 1, cost_two: 2}]
> [{cost: 96, cost_one: 2, cost_two: 5}]
> [{cost: 96, cost_one: 1, cost_two: 5}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 0, cost_two: 2}]
> [{cost: 96, cost_one: 2, cost_two: 4}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 1, cost_two: 2}]
> [{cost: 96, cost_one: 2, cost_two: 4}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 4}]
> [{cost: 96, cost_one: 0, cost_two: 2}]
> [{cost: 96, cost_one: 1, cost_two: 2}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 96, cost_one: 2, cost_two: 3}]
> [{cost: 96, cost_one: 3, cost_two: 4}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 96, cost_one: 3, cost_two: 3}]
> [{cost: 93, cost_one: 5, cost_two: 2}]
> [{cost: 92, cost_one: 4, cost_two: 3}]
> [{cost: 92, cost_one: 3, cost_two: 4}]
> [{cost: 92, cost_one: 3, cost_two: 4}]
> [{cost: 92, cost_one: 2, cost_two: 3}]
> [{cost: 91, cost_one: 3, cost_two: 2}]
> [{cost: 91, cost_one: 2, cost_two: 4}]
> [{cost: 91, cost_one: 2, cost_two: 3}]
> [{cost: 90, cost_one: 3, cost_two: 2}]
> [{cost: 90, cost_one: 2, cost_two: 4}]
> [{cost: 90, cost_one: 4, cost_two: 4}]
> [{cost: 90, cost_one: 1, cost_two: 3}]
> [{cost: 89, cost_one: 3, cost_two: 2}]
> [{cost: 89, cost_one: 2, cost_two: 6}]
> [{cost: 89, cost_one: 2, cost_two: 4}]
> [{cost: 89, cost_one: 2, cost_two: 3}]
> [{cost: 89, cost_one: 3, cost_two: 4}]
> [{cost: 89, cost_one: 2, cost_two: 4}]
> [{cost: 89, cost_one: 3, cost_two: 5}]
> [{cost: 89, cost_one: 3, cost_two: 3}]
> [{cost: 89, cost_one: 3, cost_two: 3}]
> [{cost: 89, cost_one: 3, cost_two: 3}]
> [{cost: 89, cost_one: 2, cost_two: 3}]
> [{cost: 89, cost_one: 3, cost_two: 4}]
> [{cost: 89, cost_one: 2, cost_two: 3}]
> [{cost: 89, cost_one: 1, cost_two: 2}]
> [{cost: 89, cost_one: 3, cost_two: 4}]
> [{cost: 89, cost_one: 3, cost_two: 4}]
> [{cost: 89, cost_one: 1, cost_two: 5}]
> [{cost: 89, cost_one: 2, cost_two: 2}]
> [{cost: 89, cost_one: 2, cost_two: 3}]
> [{cost: 89, cost_one: 2, cost_two: 3}]
> [{cost: 88, cost_one: 3, cost_two: 2}]
> [{cost: 87, cost_one: 3, cost_two: 2}]
> [{cost: 86, cost_one: 3, cost_two: 2}]
> [{cost: 86, cost_one: 3, cost_two: 3}]
> [{cost: 86, cost_one: 2, cost_two: 2}]
> [{cost: 85, cost_one: 4, cost_two: 3}]
> [{cost: 85, cost_one: 2, cost_two: 3}]
> [{cost: 85, cost_one: 3, cost_two: 3}]
> [{cost: 85, cost_one: 3, cost_two: 5}]
> [{cost: 84, cost_one: 3, cost_two: 2}]
> [{cost: 84, cost_one: 1, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 4}]
> [{cost: 84, cost_one: 4, cost_two: 4}]
> [{cost: 84, cost_one: 2, cost_two: 5}]
> [{cost: 84, cost_one: 2, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 2}]
> [{cost: 84, cost_one: 2, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 5}]
> [{cost: 84, cost_one: 2, cost_two: 3}]
> [{cost: 84, cost_one: 2, cost_two: 4}]
> [{cost: 84, cost_one: 3, cost_two: 5}]
> [{cost: 84, cost_one: 3, cost_two: 4}]
> [{cost: 84, cost_one: 1, cost_two: 4}]
> [{cost: 83, cost_one: 4, cost_two: 3}]
> [{cost: 83, cost_one: 3, cost_two: 3}]
> [{cost: 83, cost_one: 2, cost_two: 3}]
> [{cost: 82, cost_one: 4, cost_two: 3}]
> [{cost: 82, cost_one: 2, cost_two: 3}]
> [{cost: 82, cost_one: 3, cost_two: 5}]
> [{cost: 82, cost_one: 3, cost_two: 3}]
> [{cost: 82, cost_one: 3, cost_two: 4}]
> [{cost: 82, cost_one: 3, cost_two: 4}]
> [{cost: 81, cost_one: 3, cost_two: 2}]
> [{cost: 81, cost_one: 4, cost_two: 4}]
> [{cost: 81, cost_one: 1, cost_two: 3}]
> [{cost: 81, cost_one: 2, cost_two: 3}]
> [{cost: 81, cost_one: 2, cost_two: 2}]
> [{cost: 81, cost_one: 1, cost_two: 2}]
> [{cost: 81, cost_one: 1, cost_two: 3}]
> [{cost: 81, cost_one: 2, cost_two: 3}]
> [{cost: 81, cost_one: 3, cost_two: 3}]
> [{cost: 81, cost_one: 3, cost_two: 4}]
> [{cost: 81, cost_one: 3, cost_two: 4}]
> [{cost: 81, cost_one: 2, cost_two: 2}]
> [{cost: 81, cost_one: 2, cost_two: 5}]
> [{cost: 81, cost_one: 0, cost_two: 2}]
> [{cost: 81, cost_one: 4, cost_two: 4}]
> [{cost: 81, cost_one: 3, cost_two: 4}]
> [{cost: 81, cost_one: 2, cost_two: 4}]
> [{cost: 81, cost_one: 2, cost_two: 4}]
> [{cost: 81, cost_one: 3, cost_two: 4}]
> [{cost: 81, cost_one: 2, cost_two: 4}]
> [{cost: 81, cost_one: 3, cost_two: 5}]
> [{cost: 81, cost_one: 4, cost_two: 5}]
> [{cost: 80, cost_one: 3, cost_two: 2}]
> [{cost: 80, cost_one: 1, cost_two: 5}]
> [{cost: 79, cost_one: 4, cost_two: 3}]
> [{cost: 79, cost_one: 3, cost_two: 5}]
> [{cost: 79, cost_one: 3, cost_two: 4}]
> [{cost: 79, cost_one: 3, cost_two: 3}]
> [{cost: 78, cost_one: 3, cost_two: 2}]
> [{cost: 78, cost_one: 2, cost_two: 5}]
> [{cost: 78, cost_one: 1, cost_two: 4}]
> [{cost: 78, cost_one: 0, cost_two: 2}]
> [{cost: 78, cost_one: 2, cost_two: 3}]
> [{cost: 78, cost_one: 2, cost_two: 2}]
> [{cost: 77, cost_one: 5, cost_two: 4}]
> [{cost: 77, cost_one: 2, cost_two: 3}]
> [{cost: 77, cost_one: 2, cost_two: 3}]
> [{cost: 77, cost_one: 1, cost_two: 3}]
> [{cost: 77, cost_one: 1, cost_two: 3}]
> [{cost: 77, cost_one: 2, cost_two: 4}]
> [{cost: 77, cost_one: 4, cost_two: 4}]
> [{cost: 77, cost_one: 1, cost_two: 3}]
> [{cost: 77, cost_one: 1, cost_two: 3}]
> [{cost: 77, cost_one: 1, cost_two: 4}]
> [{cost: 77, cost_one: 2, cost_two: 4}]
> [{cost: 77, cost_one: 2, cost_two: 4}]
> [{cost: 77, cost_one: 3, cost_two: 4}]
> [{cost: 77, cost_one: 1, cost_two: 3}]
> [{cost: 77, cost_one: 2, cost_two: 5}]
> [{cost: 76, cost_one: 4, cost_two: 3}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 3, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 5}]
> [{cost: 76, cost_one: 3, cost_two: 6}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 5}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 2, cost_two: 5}]
> [{cost: 76, cost_one: 4, cost_two: 5}]
> [{cost: 76, cost_one: 0, cost_two: 2}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 2, cost_two: 5}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 4, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 1, cost_two: 2}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 4, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 3}]
> [{cost: 76, cost_one: 3, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 6}]
> [{cost: 76, cost_one: 1, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 3}]
> [{cost: 76, cost_one: 1, cost_two: 1}]
> [{cost: 76, cost_one: 1, cost_two: 2}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 3}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 4, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 3, cost_two: 3}]
> [{cost: 76, cost_one: 1, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 2}]
> [{cost: 76, cost_one: 3, cost_two: 5}]
> [{cost: 76, cost_one: 3, cost_two: 4}]
> [{cost: 76, cost_one: 1, cost_two: 3}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
> [{cost: 76, cost_one: 1, cost_two: 4}]
> [{cost: 76, cost_one: 2, cost_two: 4}]
