> [{cost: 99, cost_one: 3, cost_two: 1, cost_comp: 99, temperature: 810.000000}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.010751}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.010637}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.010525}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.010415}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.010308}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.010203}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.010100}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.009999}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009900}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.009803}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009707}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009614}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009523}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.009433}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009345}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.009258}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.009173}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.009090}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.009008}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.008927}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.008848}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.008771}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.008695}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008620}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008546}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008473}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008402}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008332}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.008263}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008196}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.008129}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.008063}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007999}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.007935}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.007873}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.007812}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.007751}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007691}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.007633}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.007575}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007518}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007462}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.007406}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.007352}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007298}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.007245}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.007193}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.007142}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.007091}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.007041}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006992}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006944}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006896}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006848}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006802}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006756}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006711}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.006666}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006622}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006578}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006535}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006493}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.006451}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006409}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006369}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.006328}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006289}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006249}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.006210}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006172}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.006134}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006097}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.006060}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.006023}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.005987}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005952}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005916}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.005882}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005847}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.005813}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005780}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005746}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005714}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005681}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005649}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005617}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005586}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005555}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005524}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005494}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005464}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005434}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005405}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.005376}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.005347}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005318}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.005290}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005263}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005235}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005208}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.005181}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.005154}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.005128}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005101}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.005076}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005050}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.005025}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004999}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004975}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004950}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004925}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004901}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004877}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.004854}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004830}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.004807}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004784}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004761}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004739}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004716}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004694}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004672}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004651}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004629}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004608}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.004587}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.004566}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004545}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004524}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004504}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004484}]
> [{cost: 10, cost_one: 1, cost_two: 4, cost_comp: 13, temperature: 0.004464}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004444}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004424}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004405}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004385}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004366}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004347}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004328}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004310}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004291}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004273}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004255}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004237}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004219}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004201}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004184}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004166}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004149}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004132}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004115}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.004098}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004081}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.004065}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004048}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004032}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004016}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.004000}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003984}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003968}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003952}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003937}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003921}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003906}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003891}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003875}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003861}]
> [{cost: 10, cost_one: 1, cost_two: 2, cost_comp: 11, temperature: 0.003846}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003831}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003816}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003802}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003787}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003773}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003759}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003745}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003731}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003717}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003703}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003690}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003676}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003663}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003649}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003636}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003623}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003610}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003597}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003584}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003571}]
> [{cost: 10, cost_one: 0, cost_two: 5, cost_comp: 15, temperature: 0.003558}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003546}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003533}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003521}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003508}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003496}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003484}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.003472}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003460}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003448}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003436}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003424}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.003413}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003401}]
> [{cost: 10, cost_one: 0, cost_two: 2, cost_comp: 12, temperature: 0.003389}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003378}]
> [{cost: 10, cost_one: 1, cost_two: 3, cost_comp: 12, temperature: 0.003367}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003355}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003344}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003333}]
> [{cost: 10, cost_one: 0, cost_two: 4, cost_comp: 14, temperature: 0.003322}]
> [{cost: 10, cost_one: 0, cost_two: 3, cost_comp: 13, temperature: 0.003311}]
