1 95 810.000000
2 85 739.595900
3 91 680.451942
4 82 630.066800
5 89 586.628931
6 105 548.794137
7 108 515.543986
8 99 486.092764
9 106 459.824596
10 101 436.249907
11 93 414.974625
12 85 395.677978
13 90 378.096206
14 106 362.010436
15 95 347.237522
16 99 333.623040
17 81 321.035872
18 98 309.363968
19 112 298.511000
20 93 288.393702
21 78 278.939724
22 79 270.085904
23 97 261.776850
24 101 253.963784
25 120 246.603584
26 84 239.657985
27 90 233.092914
28 102 226.877934
29 95 220.985767
30 101 215.391901
31 78 210.074240
32 99 205.012822
33 86 200.189559
34 107 195.588031
35 92 191.193289
36 84 186.991702
37 87 182.970808
38 79 179.119197
39 104 175.426400
40 98 171.882791
41 93 168.479509
42 110 165.208381
43 119 162.061855
44 78 159.032945
45 80 156.115177
46 95 153.302545
47 80 150.589467
48 85 147.970748
49 94 145.441550
50 93 142.997360
51 123 140.633963
52 95 138.347418
53 100 136.134037
54 96 133.990363
55 92 131.913155
56 95 129.899367
57 84 127.946141
58 83 126.050783
59 89 124.210760
60 92 122.423684
61 103 120.687301
62 98 118.999485
63 90 117.358226
64 88 115.761625
65 80 114.207882
66 73 112.695295
67 88 111.222251
68 91 109.787218
69 113 108.388744
70 104 107.025449
71 89 105.696023
72 112 104.399219
73 90 103.133851
74 89 101.898789
75 101 100.692958
76 96 99.515331
77 89 98.364932
78 92 97.240826
79 79 96.142121
80 92 95.067968
81 92 94.017551
82 97 92.990093
83 111 91.984850
84 102 91.001107
85 103 90.038183
86 86 89.095425
87 97 88.172204
88 98 87.267920
89 93 86.381997
90 84 85.513880
91 82 84.663038
92 93 83.828960
93 77 83.011157
94 81 82.209155
95 84 81.422503
96 69 80.650762
97 88 79.893513
98 96 79.150353
99 98 78.420890
100 98 77.704750
101 102 77.001572
102 93 76.311006
103 91 75.632716
104 84 74.966378
105 99 74.311678
106 94 73.668315
107 109 73.035996
108 111 72.414440
109 102 71.803373
110 94 71.202533
111 98 70.611666
112 101 70.030524
113 94 69.458869
114 98 68.896472
115 91 68.343109
116 106 67.798564
117 105 67.262628
118 87 66.735099
119 82 66.215780
120 88 65.704481
121 82 65.201018
122 99 64.705211
123 87 64.216889
124 98 63.735881
125 98 63.262026
126 90 62.795165
127 70 62.335144
128 100 61.881814
129 87 61.435030
130 69 60.994652
131 87 60.560541
132 89 60.132567
133 101 59.710599
134 106 59.294512
135 95 58.884183
136 90 58.479495
137 100 58.080331
138 92 57.686580
139 88 57.298131
140 93 56.914879
141 86 56.536719
142 88 56.163552
143 89 55.795278
144 80 55.431803
145 86 55.073033
146 100 54.718877
147 108 54.369247
148 98 54.024056
149 86 53.683221
150 99 53.346660
151 101 53.014292
152 97 52.686041
153 85 52.361829
154 114 52.041583
155 83 51.725230
156 91 51.412700
157 84 51.103925
158 77 50.798836
159 93 50.497368
160 89 50.199457
161 95 49.905041
162 92 49.614058
163 104 49.326449
164 96 49.042154
165 111 48.761119
166 106 48.483285
167 95 48.208600
168 76 47.937010
169 77 47.668463
170 93 47.402908
171 86 47.140295
172 101 46.880577
173 102 46.623704
174 93 46.369631
175 90 46.118311
176 92 45.869702
177 73 45.623758
178 77 45.380438
179 93 45.139700
180 91 44.901502
181 79 44.665804
182 97 44.432569
183 108 44.201756
184 82 43.973329
185 96 43.747251
186 90 43.523486
187 81 43.301998
188 96 43.082753
189 107 42.865717
190 92 42.650856
191 109 42.438139
192 92 42.227533
193 99 42.019007
194 84 41.812531
195 76 41.608074
196 87 41.405606
197 92 41.205100
198 91 41.006526
199 90 40.809856
200 87 40.615065
201 85 40.422124
202 95 40.231007
203 94 40.041689
204 88 39.854145
205 85 39.668349
206 97 39.484277
207 91 39.301906
208 81 39.121212
209 92 38.942171
210 102 38.764762
211 87 38.588962
212 94 38.414750
213 114 38.242103
214 108 38.071001
215 82 37.901424
216 99 37.733350
217 90 37.566761
218 92 37.401636
219 103 37.237956
220 91 37.075703
221 84 36.914857
222 95 36.755401
223 90 36.597317
224 83 36.440587
225 100 36.285193
226 93 36.131119
227 90 35.978348
228 96 35.826863
229 88 35.676649
230 95 35.527689
231 110 35.379968
232 99 35.233470
233 97 35.088180
234 110 34.944084
235 87 34.801166
236 90 34.659413
237 99 34.518810
238 77 34.379343
239 105 34.240998
240 78 34.103762
241 94 33.967622
242 92 33.832565
243 96 33.698577
244 102 33.565646
245 87 33.433760
246 106 33.302907
247 86 33.173073
248 109 33.044248
249 83 32.916420
250 80 32.789577
251 97 32.663708
252 89 32.538801
253 76 32.414846
254 82 32.291832
255 93 32.169748
256 91 32.048584
257 75 31.928329
258 111 31.808973
259 92 31.690506
260 83 31.572918
261 74 31.456199
262 87 31.340341
263 78 31.225332
264 83 31.111165
265 80 30.997830
266 90 30.885317
267 105 30.773618
268 80 30.662724
269 87 30.552626
270 80 30.443317
271 83 30.334786
272 85 30.227027
273 101 30.120031
274 114 30.013789
275 99 29.908294
276 108 29.803538
277 97 29.699514
278 69 29.596213
279 88 29.493628
280 92 29.391752
281 100 29.290578
282 85 29.190097
283 88 29.090304
284 98 28.991190
285 108 28.892750
286 108 28.794976
287 87 28.697861
288 83 28.601399
289 88 28.505584
290 89 28.410408
291 95 28.315866
292 109 28.221951
293 93 28.128657
294 86 28.035977
295 94 27.943907
296 112 27.852439
297 115 27.761568
298 82 27.671288
299 101 27.581593
300 78 27.492478
301 97 27.403936
302 93 27.315964
303 82 27.228554
304 96 27.141702
305 100 27.055402
306 91 26.969650
307 108 26.884439
308 70 26.799765
309 78 26.715622
310 98 26.632007
311 108 26.548913
312 86 26.466336
313 95 26.384271
314 104 26.302713
315 86 26.221658
316 80 26.141102
317 84 26.061038
318 93 25.981464
319 108 25.902374
320 83 25.823764
321 75 25.745630
322 112 25.667967
323 92 25.590771
324 100 25.514038
325 81 25.437764
326 109 25.361945
327 99 25.286576
328 92 25.211654
329 85 25.137175
330 98 25.063134
331 97 24.989528
332 91 24.916353
333 94 24.843606
334 87 24.771282
335 86 24.699378
336 91 24.627890
337 86 24.556815
338 91 24.486149
339 91 24.415889
340 97 24.346030
341 92 24.276570
342 91 24.207506
343 94 24.138833
344 89 24.070549
345 86 24.002650
346 91 23.935133
347 106 23.867994
348 101 23.801232
349 100 23.734841
350 111 23.668821
351 99 23.603166
352 98 23.537874
353 89 23.472943
354 88 23.408369
355 88 23.344150
356 94 23.280282
357 90 23.216762
358 100 23.153588
359 90 23.090757
360 89 23.028266
361 94 22.966112
362 99 22.904293
363 75 22.842806
364 95 22.781648
365 94 22.720816
366 87 22.660309
367 95 22.600123
368 95 22.540256
369 94 22.480705
370 97 22.421468
371 78 22.362543
372 104 22.303926
373 98 22.245616
374 87 22.187610
375 91 22.129906
376 85 22.072501
377 77 22.015393
378 96 21.958579
379 88 21.902059
380 88 21.845828
381 86 21.789886
382 83 21.734229
383 69 21.678856
384 80 21.623764
385 107 21.568952
386 105 21.514417
387 80 21.460156
388 80 21.406169
389 87 21.352453
390 76 21.299006
391 91 21.245826
392 97 21.192910
393 91 21.140257
394 88 21.087866
395 97 21.035733
396 86 20.983858
397 92 20.932238
398 77 20.880871
399 87 20.829756
400 110 20.778890
401 96 20.728272
402 104 20.677900
403 87 20.627773
404 104 20.577887
405 93 20.528243
406 85 20.478837
407 97 20.429669
408 85 20.380736
409 79 20.332038
410 91 20.283571
411 107 20.235335
412 82 20.187327
413 80 20.139547
414 101 20.091993
415 107 20.044662
416 79 19.997554
417 79 19.950667
418 104 19.904000
419 77 19.857550
420 96 19.811316
421 105 19.765297
422 98 19.719492
423 85 19.673898
424 92 19.628515
425 87 19.583340
426 95 19.538374
427 93 19.493613
428 88 19.449056
429 75 19.404703
430 76 19.360552
431 88 19.316601
432 88 19.272849
433 115 19.229295
434 99 19.185938
435 96 19.142775
436 92 19.099807
437 86 19.057030
438 87 19.014445
439 85 18.972050
440 101 18.929844
441 89 18.887824
442 85 18.845991
443 84 18.804343
444 87 18.762879
445 89 18.721597
446 79 18.680496
447 90 18.639575
448 110 18.598834
449 91 18.558270
450 77 18.517882
451 93 18.477670
452 92 18.437632
453 78 18.397767
454 80 18.358075
455 83 18.318553
456 92 18.279201
457 90 18.240018
458 94 18.201002
459 90 18.162153
460 77 18.123469
461 84 18.084950
462 87 18.046594
463 84 18.008401
464 94 17.970369
465 100 17.932497
466 86 17.894784
467 89 17.857230
468 86 17.819833
469 100 17.782592
470 97 17.745507
471 101 17.708576
472 85 17.671799
473 91 17.635173
474 86 17.598700
475 92 17.562377
476 91 17.526203
477 91 17.490179
478 100 17.454302
479 94 17.418572
480 93 17.382988
481 99 17.347549
482 74 17.312254
483 95 17.277103
484 105 17.242094
485 74 17.207226
486 86 17.172500
487 99 17.137913
488 97 17.103465
489 94 17.069156
490 100 17.034983
491 82 17.000948
492 92 16.967048
493 96 16.933283
494 80 16.899652
495 97 16.866155
496 88 16.832790
497 93 16.799557
498 91 16.766454
499 94 16.733482
500 77 16.700640
501 97 16.667926
502 97 16.635340
503 104 16.602881
504 79 16.570548
505 82 16.538342
506 88 16.506260
507 88 16.474302
508 97 16.442468
509 89 16.410757
510 103 16.379167
511 84 16.347700
512 83 16.316352
513 82 16.285125
514 91 16.254017
515 81 16.223028
516 75 16.192157
517 94 16.161403
518 106 16.130765
519 92 16.100244
520 85 16.069838
521 74 16.039546
522 95 16.009369
523 97 15.979304
524 96 15.949353
525 84 15.919513
526 92 15.889785
527 76 15.860168
528 98 15.830661
529 81 15.801264
530 85 15.771975
531 97 15.742795
532 88 15.713723
533 90 15.684758
534 87 15.655899
535 93 15.627147
536 89 15.598499
537 81 15.569957
538 88 15.541519
539 90 15.513185
540 102 15.484954
541 82 15.456825
542 80 15.428798
543 83 15.400873
544 83 15.373049
545 92 15.345325
546 95 15.317701
547 96 15.290176
548 98 15.262750
549 92 15.235422
550 91 15.208192
551 87 15.181059
552 91 15.154023
553 92 15.127082
554 103 15.100238
555 89 15.073488
556 85 15.046833
557 81 15.020272
558 73 14.993805
559 75 14.967431
560 79 14.941150
561 91 14.914960
562 78 14.888863
563 100 14.862856
564 87 14.836940
565 94 14.811115
566 81 14.785379
567 87 14.759732
568 97 14.734174
569 81 14.708705
570 77 14.683324
571 81 14.658030
572 79 14.632822
573 85 14.607702
574 91 14.582668
575 92 14.557719
576 80 14.532855
577 79 14.508077
578 70 14.483382
579 91 14.458772
580 89 14.434245
581 90 14.409801
582 88 14.385440
583 94 14.361161
584 104 14.336963
585 100 14.312848
586 90 14.288813
587 95 14.264859
588 88 14.240984
589 95 14.217190
590 89 14.193475
591 87 14.169839
592 105 14.146282
593 85 14.122803
594 110 14.099402
595 91 14.076078
596 91 14.052831
597 81 14.029661
598 98 14.006567
599 94 13.983549
600 69 13.960606
601 91 13.937739
602 95 13.914947
603 86 13.892229
604 96 13.869584
605 89 13.847014
606 85 13.824517
607 97 13.802093
608 89 13.779742
609 82 13.757463
610 94 13.735255
611 80 13.713120
612 79 13.691055
613 82 13.669062
614 87 13.647139
615 86 13.625286
616 94 13.603503
617 84 13.581790
618 90 13.560146
619 89 13.538571
620 100 13.517064
621 85 13.495626
622 81 13.474255
623 92 13.452952
624 72 13.431716
625 90 13.410547
626 80 13.389445
627 84 13.368409
628 75 13.347440
629 93 13.326535
630 101 13.305696
631 80 13.284923
632 87 13.264214
633 94 13.243569
634 100 13.222989
635 95 13.202472
636 73 13.182019
637 89 13.161630
638 92 13.141303
639 90 13.121039
640 95 13.100837
641 77 13.080698
642 76 13.060620
643 89 13.040604
644 91 13.020649
645 87 13.000755
646 98 12.980922
647 90 12.961149
648 104 12.941437
649 73 12.921784
650 83 12.902191
651 102 12.882657
652 87 12.863182
653 90 12.843766
654 77 12.824409
655 85 12.805110
656 81 12.785869
657 96 12.766685
658 99 12.747559
659 98 12.728490
660 85 12.709479
661 88 12.690523
662 77 12.671625
663 81 12.652782
664 84 12.633996
665 86 12.615265
666 92 12.596590
667 91 12.577970
668 90 12.559405
669 84 12.540894
670 93 12.522438
671 91 12.504037
672 93 12.485689
673 115 12.467395
674 102 12.449155
675 83 12.430968
676 84 12.412834
677 72 12.394752
678 75 12.376724
679 76 12.358748
680 90 12.340823
681 86 12.322951
682 87 12.305131
683 73 12.287362
684 96 12.269644
685 94 12.251977
686 73 12.234361
687 75 12.216796
688 87 12.199281
689 92 12.181816
690 94 12.164401
691 97 12.147036
692 84 12.129720
693 94 12.112454
694 81 12.095237
695 84 12.078068
696 71 12.060948
697 87 12.043877
698 100 12.026854
699 79 12.009879
700 77 11.992952
701 85 11.976073
702 85 11.959241
703 98 11.942456
704 79 11.925718
705 97 11.909027
706 94 11.892383
707 74 11.875785
708 81 11.859234
709 87 11.842728
710 85 11.826269
711 71 11.809855
712 92 11.793486
713 73 11.777163
714 95 11.760885
715 98 11.744652
716 81 11.728464
717 80 11.712321
718 90 11.696221
719 94 11.680166
720 80 11.664155
721 82 11.648188
722 82 11.632264
723 90 11.616384
724 92 11.600547
725 95 11.584754
726 77 11.569003
727 80 11.553295
728 87 11.537630
729 88 11.522007
730 94 11.506426
731 77 11.490887
732 85 11.475391
733 94 11.459936
734 83 11.444522
735 99 11.429150
736 88 11.413819
737 75 11.398530
738 84 11.383281
739 93 11.368073
740 88 11.352906
741 96 11.337779
742 92 11.322692
743 92 11.307645
744 83 11.292638
745 79 11.277671
746 83 11.262744
747 81 11.247856
748 80 11.233008
749 100 11.218198
750 73 11.203428
751 87 11.188696
752 97 11.174003
753 87 11.159349
754 72 11.144733
755 90 11.130155
756 76 11.115616
757 97 11.101114
758 85 11.086650
759 87 11.072224
760 90 11.057835
761 82 11.043484
762 86 11.029170
763 82 11.014892
764 88 11.000652
765 79 10.986449
766 88 10.972282
767 76 10.958152
768 84 10.944058
769 88 10.930000
770 83 10.915978
771 93 10.901992
772 82 10.888042
773 94 10.874128
774 98 10.860249
775 96 10.846406
776 90 10.832597
777 98 10.818824
778 86 10.805086
779 94 10.791383
780 82 10.777714
781 91 10.764081
782 91 10.750481
783 83 10.736916
784 90 10.723385
785 78 10.709888
786 78 10.696425
787 70 10.682996
788 79 10.669600
789 94 10.656238
790 77 10.642910
791 86 10.629614
792 87 10.616352
793 94 10.603123
794 71 10.589927
795 85 10.576764
796 101 10.563633
797 69 10.550535
798 81 10.537470
799 74 10.524436
800 101 10.511435
801 87 10.498466
802 87 10.485529
803 93 10.472624
804 81 10.459751
805 97 10.446909
806 86 10.434098
807 88 10.421319
808 107 10.408572
809 88 10.395855
810 91 10.383170
811 92 10.370515
812 86 10.357891
813 89 10.345298
814 83 10.332736
815 97 10.320204
816 89 10.307702
817 90 10.295230
818 82 10.282789
819 79 10.270378
820 92 10.257997
821 84 10.245645
822 90 10.233323
823 81 10.221031
824 106 10.208768
825 74 10.196535
826 70 10.184331
827 78 10.172156
828 70 10.160010
829 86 10.147894
830 98 10.135806
831 84 10.123746
832 92 10.111716
833 72 10.099714
834 87 10.087740
835 90 10.075795
836 91 10.063878
837 98 10.051990
838 87 10.040129
839 81 10.028296
840 84 10.016491
841 82 10.004714
842 90 9.992965
843 83 9.981243
844 80 9.969548
845 99 9.957881
846 86 9.946242
847 89 9.934629
848 100 9.923044
849 92 9.911485
850 94 9.899953
851 101 9.888449
852 97 9.876971
853 80 9.865519
854 84 9.854094
855 84 9.842696
856 70 9.831323
857 83 9.819977
858 81 9.808658
859 68 9.797364
860 83 9.786096
861 81 9.774854
862 78 9.763638
863 91 9.752448
864 97 9.741283
865 89 9.730144
866 100 9.719030
867 100 9.707942
868 85 9.696879
869 80 9.685841
870 84 9.674828
871 79 9.663840
872 89 9.652877
873 88 9.641939
874 82 9.631026
875 90 9.620137
876 84 9.609273
877 88 9.598434
878 88 9.587619
879 95 9.576828
880 90 9.566061
881 109 9.555319
882 90 9.544601
883 89 9.533907
884 93 9.523237
885 100 9.512590
886 90 9.501968
887 69 9.491369
888 78 9.480793
889 91 9.470242
890 90 9.459713
891 84 9.449208
892 94 9.438727
893 79 9.428269
894 74 9.417833
895 81 9.407421
896 85 9.397032
897 89 9.386666
898 92 9.376322
899 87 9.366002
900 82 9.355704
901 95 9.345429
902 80 9.335176
903 83 9.324946
904 71 9.314738
905 75 9.304552
906 80 9.294389
907 99 9.284248
908 86 9.274129
909 91 9.264032
